NTP Epoch Time (s),Test Time (s),0: O2 (Vol fr),1: CO2 (Vol fr),2: CO (Vol fr),3: Io (%),4: I (%),5: Pe (Pa),6: CJC0 (°C),7: TCraw1 (V),8: TCraw2 (V),9: SampMass (g),10: BurnerFlow (SLPM),11: BurnerFlowSet (SLPM),12: TCraw3 (V),13: TCraw4 (V),14: TCraw5 (V),15: Hfspare (V),16: TCraw7 (V),17: HeatFlux (kW/m^2),18: CanopyFlow (V),19: MarkSig (V),20: Pamb (kPa),21: Tamb (°C),22: RHamb (%),23: Tsmk (°C),24: Tcone (°C),25: Te (°C),26: H2Oa (Vol fr),27: Rhoe (kg/m3),28: MFRe (kg/s),29: VFRe (L/s),30: Ksm (1/m),31: HRRmethane (kW),32: Phi (none),33: RHR (kW),34: RHRA (kW/m2),35: newCf (none),36: EvMark (none),System State
1565031843.82100248,993.00000000,0.20902827,0.00071105,0.00002960,98.32700210,98.83766919,127.30263370,20.46817704,0.00167080,0.00166817,87.65522903,0.26635733,8.40184228,0.00714558,0.00852464,0.00856786,0.00005775,0.00062452,0.24098652,1.32740150,2.54794811,99.74000000,20.11000000,53.04800000,61.25809860,195.58595276,61.19479752,0.01253341,1.05593204,0.02468206,23.37466706,-0.04633380,0.15845603,0.00234715,0.17153735,17.15373538,0.03694963,0.00000000,
1565031844.82141590,994.00000000,0.20903325,0.00070799,0.00002947,98.35476803,99.02787926,130.32352539,20.46756383,0.00173942,0.00166389,87.38458845,0.26590848,8.40326573,0.00710227,0.00857535,0.00844613,0.00005674,0.00062290,0.24995781,1.32139959,2.54779239,99.74000000,20.11000000,53.05100000,62.90996933,194.50196838,61.09103394,0.01253412,1.05625985,0.02497707,23.64671119,-0.06100532,0.15818901,0.00232111,0.17165013,17.16501295,0.03686313,0.00000000,
1565031845.82155132,995.00000000,0.20904922,0.00071174,0.00002969,98.38991852,99.00925229,127.95281786,20.46789477,0.00173364,0.00163975,87.48176605,0.26657200,8.40381170,0.00705133,0.00896174,0.00894065,0.00005901,0.00061615,0.23363007,1.32028680,2.54794487,99.74000000,20.11000000,53.05600000,62.77125931,193.22807312,60.50979233,0.01253530,1.05809987,0.02477040,23.41026443,-0.05612664,0.15858374,0.00221974,0.16270315,16.27031466,0.03898726,0.00000000,
1565031846.82152319,996.00000000,0.20904149,0.00070684,0.00002972,98.47941935,98.99743132,127.06086849,20.46849176,0.00174075,0.00154900,87.52412552,0.26427570,8.40409769,0.00697492,0.00851433,0.00840333,0.00005755,0.00062047,0.23093868,1.31476180,2.54800002,99.74000000,20.11000000,53.06500000,62.94289398,191.31710815,58.32274246,0.01253743,1.06508119,0.02476521,23.25194435,-0.04692592,0.15721767,0.00227253,0.16657847,16.65784666,0.03775222,0.00000000,
1565031847.82059765,997.00000000,0.20902400,0.00070954,0.00002953,98.52018210,99.08089450,128.92692045,20.46702200,0.00169961,0.00161045,87.44515674,0.26609712,8.40218027,0.00692765,0.00833546,0.00828845,0.00005820,0.00061910,0.23470662,1.34734082,2.54794487,99.74000000,20.11000000,53.06900000,61.95090103,190.13284302,59.80289459,0.01253837,1.06034634,0.02489089,23.47430032,-0.05076217,0.15830124,0.00237492,0.17506078,17.50607810,0.03617058,0.00000000,
1565031848.82034445,998.00000000,0.20902797,0.00070831,0.00002948,98.54322192,99.17188011,128.37297297,20.46809918,0.00166645,0.00159611,87.22569253,0.26596052,8.40041884,0.00688924,0.00800715,0.00794937,0.00005976,0.00061972,0.22250568,1.34821353,2.54804706,99.74000000,20.11000000,53.07600000,61.15329742,189.17274475,59.45827103,0.01254003,1.06144499,0.02485022,23.41169061,-0.05688063,0.15821997,0.00235259,0.17311703,17.31170250,0.03655792,0.00000000,
1565031849.82056379,999.00000000,0.20904769,0.00070950,0.00002927,98.67319011,99.36817977,127.11720213,20.46868318,0.00164390,0.00165964,87.27380215,0.26629228,8.40170579,0.00694644,0.00887232,0.00883060,0.00006105,0.00061982,0.23398892,1.32200303,2.54791729,99.74000000,20.11000000,53.08000000,60.61061859,190.60456848,60.98973083,0.01254097,1.05658008,0.02467164,23.35047268,-0.06277871,0.15841733,0.00223232,0.16300856,16.30085612,0.03887338,0.00000000,
1565031850.82076740,1000.00000000,0.20902949,0.00071272,0.00002912,98.58073546,99.22238787,129.21093590,20.46797913,0.00173251,0.00161980,87.41966439,0.26644190,8.40246626,0.00691286,0.00891716,0.00890126,0.00005700,0.00062245,0.25462287,1.34115398,2.54791080,99.74000000,20.11000000,53.08500000,62.74400330,189.76362610,60.02903366,0.01254215,1.05962665,0.02490983,23.50812128,-0.05803051,0.15850634,0.00233829,0.17248850,17.24884988,0.03675754,0.00000000,
1565031851.82080936,1001.00000000,0.20905176,0.00070684,0.00002928,98.67909776,99.34525426,126.26280852,20.46818678,0.00178676,0.00163725,87.19234164,0.26691026,8.40112731,0.00693096,0.00854476,0.00852672,0.00006044,0.00062050,0.21550807,1.30816132,2.54783294,99.74000000,20.11000000,53.09200000,64.04996490,190.21682739,60.44986725,0.01254381,1.05828994,0.02460848,23.25305997,-0.06017935,0.15878497,0.00221111,0.16102806,16.10280574,0.03944281,0.00000000,
1565031852.82188559,1002.00000000,0.20904363,0.00070403,0.00002825,98.70095605,99.25176118,127.21813324,20.46851123,0.00166544,0.00165889,87.32670357,0.26610363,8.40311623,0.00695795,0.00883975,0.00871626,0.00005878,0.00062157,0.19774493,1.31390856,2.54789134,99.74000000,20.11000000,53.09500000,61.12947464,190.89256287,60.97158813,0.01254452,1.05663745,0.02468211,23.35910679,-0.04977667,0.15830511,0.00226506,0.16555698,16.55569819,0.03824788,0.00000000,
1565031853.82094765,1003.00000000,0.20908907,0.00070480,0.00002814,98.70125143,99.38609033,127.28620307,20.46884216,0.00168378,0.00162411,87.58699387,0.26630529,8.40467617,0.00706697,0.00844194,0.00845677,0.00006060,0.00062180,0.19523297,1.28443593,2.54790432,99.74000000,20.10000000,53.09900000,61.57135010,193.62023926,60.13386154,0.01253767,1.05929337,0.02471972,23.33604548,-0.06184742,0.15842507,0.00198990,0.14546693,14.54669283,0.04356319,0.00000000,
1565031854.82186890,1004.00000000,0.20908623,0.00070113,0.00002836,98.69238996,99.49534470,129.33064490,20.46881296,0.00180531,0.00167430,87.23450943,0.26646141,8.40221927,0.00706603,0.00858554,0.00847812,0.00006200,0.00062556,0.23255351,1.30678250,2.54793676,99.74000000,20.10000000,53.10100000,64.49715424,193.59667969,61.34312439,0.01253815,1.05546380,0.02487237,23.56534344,-0.07247778,0.15851795,0.00201145,0.14795477,14.79547662,0.04285579,0.00000000,
1565031855.82101059,1005.00000000,0.20907596,0.00070497,0.00002820,98.77362008,99.32053770,125.65487460,20.46895572,0.00171749,0.00162898,87.39091362,0.26539457,8.40690558,0.00706366,0.00888332,0.00891288,0.00006109,0.00062767,0.21730233,1.30623260,2.54803733,99.74000000,20.10000000,53.10400000,62.38326645,193.53755188,60.25125122,0.01253885,1.05892039,0.02455648,23.19010620,-0.04939006,0.15788329,0.00206879,0.15029832,15.02983223,0.04201864,0.00000000,
1565031856.82111692,1006.00000000,0.20908989,0.00070627,0.00002791,98.81379207,99.37355294,128.11477707,20.46874483,0.00171431,0.00159611,87.34031227,0.26683220,8.40111431,0.00703611,0.00844214,0.00841758,0.00005946,0.00062387,0.23703916,1.29221246,2.54779888,99.74000000,20.10000000,53.10900000,62.30649567,192.84826660,59.45889664,0.01254003,1.06144300,0.02482520,23.38815685,-0.05052612,0.15873853,0.00198342,0.14562052,14.56205189,0.04360334,0.00000000,
1565031857.82117271,1007.00000000,0.20905501,0.00070129,0.00002836,98.84687489,99.54119572,130.49956805,20.46960138,0.00164500,0.00162038,87.35871276,0.26552468,8.40234276,0.00700879,0.00840164,0.00829737,0.00006060,0.00062994,0.24152480,1.28564280,2.54803246,99.74000000,20.10000000,53.11100000,60.63808823,192.16567993,60.04468536,0.01254051,1.05957688,0.02503315,23.62560965,-0.06260869,0.15796069,0.00219964,0.16300660,16.30065982,0.03876179,0.00000000,
1565031858.82019520,1008.00000000,0.20910311,0.00069925,0.00002749,98.92337889,99.57988251,129.55128502,20.46838469,0.00168112,0.00160536,87.27054373,0.26621422,8.40323973,0.00710217,0.00814264,0.00823919,0.00005989,0.00062942,0.24780470,1.30946066,2.54788647,99.74000000,20.10000000,53.11200000,61.50682449,194.50036621,59.68143845,0.01254074,1.06073328,0.02495564,23.52677981,-0.05916423,0.15837089,0.00191303,0.14115583,14.11558331,0.04487831,0.00000000,
1565031859.82127142,1009.00000000,0.20910402,0.00070199,0.00002727,98.96355088,99.70776386,125.96001518,20.46841065,0.00167858,0.00157437,87.32210345,0.26580440,8.40357121,0.00701463,0.00874650,0.00867963,0.00005862,0.00062605,0.21191956,1.33360618,2.54796434,99.74000000,20.10000000,53.11700000,61.44588852,192.31059265,58.93449783,0.01254192,1.06311913,0.02463497,23.17235151,-0.06701196,0.15812709,0.00190434,0.13871427,13.87142706,0.04559793,0.00000000,
1565031860.82026482,1010.00000000,0.20906061,0.00070472,0.00002604,99.01199357,99.71027134,127.87770634,20.46843660,0.00166025,0.00157788,82.89812648,0.26606460,8.40359721,0.00701924,0.00813012,0.00802886,0.00005671,0.00062267,0.23793629,1.31354358,2.54785403,99.74000000,20.10000000,53.11900000,61.00434113,192.42587280,59.01901245,0.01254240,1.06284864,0.02481863,23.35105093,-0.06285961,0.15828189,0.00216449,0.15914345,15.91434476,0.03978345,0.00000000,
1565031861.82032156,1011.00000000,0.20908806,0.00069570,0.00002351,99.05364247,99.79158525,129.40106196,20.46906279,0.00171002,0.00161298,-84.36971526,0.25191600,8.40331772,0.00712563,0.00850638,0.00841702,0.00005953,0.00062358,0.23273294,1.32179215,2.54794163,99.74000000,20.10000000,53.12300000,62.20368195,195.08778381,59.86587524,0.01254334,1.06014581,0.02493426,23.51964938,-0.06638924,0.14986488,0.00201337,0.14876823,14.87682295,0.04029486,0.00000000,
1565031862.82001543,1012.00000000,0.20911124,0.00069717,0.00002146,99.01671969,99.62143499,130.14983000,20.46898168,0.00172122,0.00158602,-157.31469668,0.24628909,8.40289524,0.00704552,0.00822576,0.00801169,0.00005992,0.00062293,0.20994588,1.30007334,2.54789783,99.74000000,20.10000000,53.12400000,62.47312927,193.08386230,59.21588135,0.01254358,1.06221909,0.02503073,23.56456758,-0.05446002,0.14651743,0.00187418,0.13904754,13.90475406,0.04214887,0.00000000,
1565031863.82142448,1013.00000000,0.20923417,0.00069142,0.00001983,98.99692908,99.69379363,130.66856898,20.46894599,0.00170493,0.00160043,-157.49601845,0.24525478,8.40434468,0.00703890,0.00836524,0.00823660,0.00005813,0.00062381,0.23327122,1.31259300,2.54805031,99.74000000,20.10000000,53.12600000,62.08090973,192.91825867,59.56311417,0.01254405,1.06111051,0.02506748,23.62381220,-0.06274235,0.14590212,0.00114138,0.08438677,8.43867660,NaN,0.00000000,
1565031864.82153988,1014.00000000,0.20927656,0.00068154,0.00001801,99.13841718,99.65188293,131.00187636,20.46929964,0.00169273,0.00158686,-157.33156382,0.24625006,8.40495566,0.00717004,0.00827099,0.00813560,0.00005437,0.00062426,0.20025689,1.32747612,2.54796434,99.74000000,20.10000000,53.13100000,61.78746414,196.19892883,59.23652649,0.01254523,1.06215311,0.02511175,23.64231057,-0.04620675,0.14649421,0.00090015,0.06652193,6.65219280,NaN,0.00000000,
1565031865.82055378,1015.00000000,0.20928073,0.00066795,0.00001654,99.13753104,99.79552557,131.80463078,20.46938724,0.00167641,0.00158904,-157.39979908,0.24574266,8.40321373,0.00720191,0.00889630,0.00873605,0.00005577,0.00062465,0.22214683,1.34464969,2.54806166,99.74000000,20.10000000,53.13400000,61.39448166,196.99578857,59.28900909,0.01254594,1.06198543,0.02518659,23.71650986,-0.05917048,0.14619236,0.00089402,0.06635087,6.63508705,NaN,0.00000000,
1565031866.82163906,1016.00000000,0.20927260,0.00064277,0.00001451,99.15052786,99.73892822,129.27431128,20.46977982,0.00171950,0.00155757,-157.25834509,0.24636715,8.40528715,0.00716388,0.00891349,0.00883666,0.00005755,0.00062572,0.23829514,1.35192498,2.54812655,99.74000000,20.10000000,53.13900000,62.43250275,196.04524231,58.53056335,0.01254712,1.06441384,0.02497216,23.46094935,-0.05292375,0.14656387,0.00097754,0.07215436,7.21543635,NaN,0.00000000,
1565031867.82169962,1017.00000000,0.20929609,0.00062509,0.00001407,99.16057085,99.86501852,128.27204186,20.46955595,0.00165302,0.00159121,-157.42567481,0.24665337,8.40081532,0.00713309,0.00844937,0.00828991,0.00005505,0.00062575,0.22376166,1.37714598,2.54808762,99.74000000,20.10000000,53.14100000,60.83112335,195.27491760,59.34158707,0.01254759,1.06181749,0.02484481,23.39837995,-0.06331838,0.14673414,0.00085862,0.06297129,6.29712883,NaN,0.00000000,
1565031868.82175779,1018.00000000,0.20930432,0.00060750,0.00001311,99.17593073,99.80054053,128.65464118,20.46916986,0.00167722,0.00162113,-157.38465698,0.24580120,8.40219327,0.00724992,0.00787834,0.00780606,0.00005911,0.00062501,0.21245784,1.35408242,2.54794000,99.74000000,20.10000000,53.14400000,61.41381073,198.19625854,60.06224823,0.01254830,1.05952103,0.02485491,23.45863088,-0.05615607,0.14622719,0.00083235,0.06110273,6.11027323,NaN,0.00000000,
1565031869.82184648,1019.00000000,0.20932293,0.00059110,0.00001199,99.18095223,99.93307862,130.95258445,20.46870265,0.00170866,0.00154400,-157.36951489,0.24615248,8.40094532,0.00719000,0.00797811,0.00782053,0.00005843,0.00062251,0.22268510,1.34198614,2.54814277,99.74000000,20.10000000,53.15200000,62.17052460,196.69732666,58.20243454,0.01255019,1.06546790,0.02514618,23.60106355,-0.06757394,0.14643616,0.00074216,0.05510198,5.51019775,NaN,0.00000000,
1565031870.82185936,1020.00000000,0.20929944,0.00056796,0.00001087,99.18922293,99.79015241,130.21085813,20.46894599,0.00171444,0.00154031,-157.39424059,0.24565809,8.40468267,0.00720408,0.00839451,0.00836310,0.00005476,0.00062261,0.18715882,1.34860771,2.54786214,99.74000000,20.09000000,53.15500000,62.30982208,197.04968262,58.11345673,0.01254310,1.06575409,0.02507823,23.53096943,-0.05402627,0.14614205,0.00091466,0.06797058,6.79705831,NaN,0.00000000,
1565031871.82186413,1021.00000000,0.20931317,0.00055718,0.00000966,99.17297691,99.75934625,128.35184784,20.46911470,0.00164085,0.00160727,-157.47742626,0.24623705,8.40433818,0.00715275,0.00900901,0.00877680,0.00005671,0.00062491,0.22178797,1.33778156,2.54804220,99.74000000,20.09000000,53.16200000,60.53754425,195.76622009,59.72829056,0.01254476,1.06058398,0.02483810,23.41926459,-0.05272971,0.14648647,0.00084694,0.06236057,6.23605729,NaN,0.00000000,
1565031872.82191563,1022.00000000,0.20934225,0.00054204,0.00000840,99.20635510,99.70848028,131.06290449,20.46933533,0.00164903,0.00152700,-157.43219166,0.24776575,8.40138080,0.00712430,0.00848525,0.00835483,0.00005278,0.00062520,0.21586693,1.35834054,2.54799353,99.74000000,20.09000000,53.16500000,60.73476410,195.05479431,57.79295349,0.01254546,1.06678622,0.02517232,23.59640913,-0.04515792,0.14739589,0.00069210,0.05161495,5.16149523,NaN,0.00000000,
1565031873.82191324,1023.00000000,0.20933350,0.00052535,0.00000778,99.14905095,99.72424157,130.45027608,20.46899466,0.00162460,0.00148664,-157.34555588,0.24719330,8.40323323,0.00710094,0.00835707,0.00833633,0.00005521,0.00062738,0.23363007,1.33786591,2.54809411,99.74000000,20.10000000,53.16900000,60.14573669,194.47012329,56.81870270,0.01255420,1.06993597,0.02515047,23.50651952,-0.05173980,0.14705534,0.00076679,0.05722983,5.72298276,NaN,0.00000000,
1565031874.82101583,1024.00000000,0.20937072,0.00051527,0.00000746,99.19513058,99.60818119,128.07017962,20.46931586,0.00161337,0.00156315,-157.46899269,0.24683552,8.40416919,0.00698430,0.00851559,0.00828987,0.00005508,0.00062705,0.23470662,1.32503156,2.54803895,99.74000000,20.10000000,53.17700000,59.87549973,191.55253601,58.66468811,0.01255609,1.06398359,0.02485056,23.35615060,-0.03716794,0.14684250,0.00055524,0.04083399,4.08339949,NaN,0.00000000,
1565031875.82106733,1025.00000000,0.20937061,0.00050062,0.00000664,99.24800400,99.87612306,130.95023720,20.46846256,0.00164844,0.00157953,-157.49659347,0.24694610,8.40216727,0.00693482,0.00809670,0.00798557,0.00005641,0.00063143,0.25480230,1.34622154,2.54811033,99.74000000,20.10000000,53.18200000,60.71984100,190.31370544,59.05892563,0.01255727,1.06272095,0.02511351,23.63133449,-0.05642970,0.14690829,0.00057542,0.04283409,4.28340924,NaN,0.00000000,
1565031876.81981325,1026.00000000,0.20936350,0.00049237,0.00000641,99.19513058,100.22752811,129.37524240,20.46910821,0.00162385,0.00155117,-157.33693064,0.24669240,8.40036034,0.00683281,0.00822674,0.00809757,0.00005723,0.00062897,0.23004156,1.34294158,2.54802922,99.74000000,20.10000000,53.18700000,60.12786865,187.76193237,58.37576294,0.01255845,1.06491085,0.02498774,23.46462858,-0.09261142,0.14675736,0.00062911,0.04664933,4.66493336,NaN,0.00000000,
1565031877.82018614,1027.00000000,0.20939491,0.00048405,0.00000581,99.31298810,99.97104899,131.25772502,20.46821598,0.00161606,0.00150222,-157.37909849,0.24641919,8.40309023,0.00682587,0.00829837,0.00817953,0.00005580,0.00062631,0.20904875,1.32084806,2.54795947,99.74000000,20.10000000,53.19400000,59.93933868,187.58729553,57.19379044,0.01256010,1.06872111,0.02521386,23.59255437,-0.05907223,0.14659483,0.00045070,0.03364597,3.36459652,NaN,0.00000000,
1565031878.82122183,1028.00000000,0.20937956,0.00047041,0.00000572,99.26809000,99.95743697,128.55840454,20.46876105,0.00163936,0.00150102,-157.49889353,0.24669240,8.40305773,0.00680997,0.00816314,0.00800433,0.00005908,0.00062459,0.21945544,1.32646390,2.54803571,99.74000000,20.10000000,53.19700000,60.50124359,187.19001770,57.16535187,0.01256081,1.06881313,0.02495433,23.34769819,-0.06189888,0.14675736,0.00056076,0.04152522,4.15252194,NaN,0.00000000,
1565031879.82130003,1029.00000000,0.20940000,0.00046470,0.00000457,99.25479780,100.24257298,129.56302121,20.46851447,0.00164033,0.00153262,-157.40689094,0.24665337,8.40319423,0.00683002,0.00815753,0.00799047,0.00005762,0.00062919,0.22824730,1.31485589,2.54797407,99.74000000,20.10000000,53.20400000,60.52445602,187.69151306,57.92755508,0.01256247,1.06635252,0.02502279,23.46577258,-0.08857531,0.14673414,0.00044605,0.03312049,3.31204911,NaN,0.00000000,
1565031880.82136250,1030.00000000,0.20938099,0.00046303,0.00000453,99.19483520,99.85319755,129.22501932,20.46789802,0.00159426,0.00150666,-157.44771709,0.24651026,8.40328523,0.00681241,0.00786069,0.00773689,0.00005547,0.00062439,0.22268510,1.29508689,2.54800813,99.74000000,20.10000000,53.20700000,59.41349792,187.25004578,57.30073929,0.01256317,1.06837523,0.02501381,23.41294911,-0.05916936,0.14664901,0.00056301,0.04186686,4.18668595,NaN,0.00000000,
1565031881.82140589,1031.00000000,0.20940061,0.00044870,0.00000499,99.20340128,99.93809357,131.35396166,20.46846256,0.00163274,0.00149067,-157.36587312,0.24629559,8.40297324,0.00672773,0.00847124,0.00838059,0.00005732,0.00062472,0.20976645,1.28776618,2.54803246,99.74000000,20.10000000,53.20900000,60.34146500,185.13157654,56.91527939,0.01256365,1.06962291,0.02523374,23.59125056,-0.06599847,0.14652130,0.00046207,0.03458273,3.45827344,NaN,0.00000000,
1565031882.82111454,1032.00000000,0.20938251,0.00044923,0.00000419,99.28610832,99.86358567,128.85415618,20.46965329,0.00159656,0.00151818,-157.43410838,0.24675095,8.40183578,0.00664791,0.00834409,0.00823605,0.00005836,0.00062725,0.22932385,1.33007478,2.54801787,99.74000000,20.10000000,53.20900000,59.47073746,183.13558960,57.58035278,0.01256365,1.06747198,0.02496733,23.38921775,-0.05187340,0.14679219,0.00057169,0.04245945,4.24594501,NaN,0.00000000,
1565031883.82020998,1033.00000000,0.20939756,0.00044397,0.00000413,99.24386865,99.94561601,128.83772554,20.46828736,0.00163923,0.00150085,-157.47780961,0.24666638,8.40298624,0.00661047,0.00797454,0.00783065,0.00005392,0.00062660,0.20581909,1.31676514,2.54810384,99.74000000,20.09000000,53.21800000,60.49766159,182.19735718,57.16097260,0.01255797,1.06882730,0.02498159,23.37289346,-0.06302377,0.14674188,0.00048756,0.03619740,3.61973963,NaN,0.00000000,
1565031884.82020760,1034.00000000,0.20940183,0.00044103,0.00000433,99.38358446,100.17308003,129.97848181,20.46882919,0.00163391,0.00155968,-157.54661988,0.24666638,8.40151080,0.00676500,0.00793191,0.00776180,0.00006011,0.00062803,0.22178797,1.31741237,2.54803571,99.74000000,20.09000000,53.22000000,60.36997223,186.06480408,58.58049774,0.01255844,1.06425362,0.02503820,23.52653044,-0.07077403,0.14674188,0.00046524,0.03459370,3.45937004,NaN,0.00000000,
1565031885.82160902,1035.00000000,0.20938658,0.00043895,0.00000480,99.36763382,99.83170489,133.00641523,20.46932235,0.00157830,0.00146591,-157.36951489,0.24686154,8.40567063,0.00669304,0.00847156,0.00840145,0.00006258,0.00063416,0.22394108,1.29866695,2.54796758,99.74000000,20.09000000,53.22200000,59.03004456,184.26455688,56.31856537,0.01255891,1.07156014,0.02541495,23.71770926,-0.04167596,0.14685798,0.00055937,0.04224518,4.22451793,NaN,0.00000000,
